ItemID,Bar,License,Item,Price,State
2364,"THAI TASTE",393201-0154,"Strawberry Cheesecake",530.03,Utah
2365,"THAI TASTE",393201-0154,"Extra Yanjing",350.03,Utah
2366,"THAI TASTE",393201-0154,"Bud Light",330.03,Utah
2367,"THAI TASTE",393201-0154,"Coors Banquet",410.03,Utah
2640,"TOKYO SUSHI",963932-2784,Fanta,630.45,Louisiana
2641,"TOKYO SUSHI",963932-2784,Busch,190.45,Louisiana
2642,"TOKYO SUSHI",963932-2784,"Bud Ice",140.45,Louisiana
2643,"TOKYO SUSHI",963932-2784,"Busch Light",200.45,Louisiana
2644,"TOKYO SUSHI",963932-2784,Milestones,710.45,Louisiana
2645,"TOKYO SUSHI",963932-2784,"Cheese Buger",450.45,Louisiana
2646,"TOKYO SUSHI",963932-2784,"Stella Artois",150.45,Louisiana
2647,"TOKYO SUSHI",963932-2784,Wings,60.45,Louisiana
2648,"TOKYO SUSHI",963932-2784,"Corpse Reviver 212",720.45,Louisiana
2649,"TOKYO SUSHI",963932-2784,"Miller Lite",250.45,Louisiana
2650,"TOKYO SUSHI",963932-2784,"Bulleit 10YR",750.45,Louisiana
2651,"TOKYO SUSHI",963932-2784,Nachos,50.45,Louisiana
2476,"The Coral Room",336670-1716,Omelet,591.77,Texas
2477,"The Coral Room",336670-1716,"Mountain Dew",641.77,Texas
2478,"The Coral Room",336670-1716,"Bud Ice",191.77,Texas
2479,"The Coral Room",336670-1716,"Coca Cola",621.77,Texas
2480,"The Coral Room",336670-1716,Heineken,231.77,Texas
2481,"The Coral Room",336670-1716,"Michelob Ultra",281.77,Texas
2482,"The Coral Room",336670-1716,"Bulleit 10YR",801.77,Texas
2483,"The Coral Room",336670-1716,Budweiser,311.77,Texas
2484,"The Coral Room",336670-1716,Fanta,681.77,Texas
2485,"The Coral Room",336670-1716,"Coors Light",321.77,Texas
2486,"The Coral Room",336670-1716,Snow,341.77,Texas
2487,"The Coral Room",336670-1716,Prosscco,751.77,Texas
2205,"St. George's Tavern",922270-1568,"7 Up",646.2,Kansas
2206,"St. George's Tavern",922270-1568,"Diet Pepsi",606.2,Kansas
2207,"St. George's Tavern",922270-1568,"Blue Moon",336.2,Kansas
2208,"St. George's Tavern",922270-1568,Rose,676.2,Kansas
2209,"St. George's Tavern",922270-1568,Omelet,536.2,Kansas
2210,"St. George's Tavern",922270-1568,"Lamb Chops",556.2,Kansas
2211,"St. George's Tavern",922270-1568,"Mozzarella sticks",66.2,Kansas
2212,"St. George's Tavern",922270-1568,Sprite,596.2,Kansas
2213,"St. George's Tavern",922270-1568,"Corona Extra",236.2,Kansas
2214,"St. George's Tavern",922270-1568,Nachos,46.2,Kansas
2452,"The Camel Pub",987575-5317,"Farro Salad",151.77,Mississippi
2453,"The Camel Pub",987575-5317,"Pabst Blue Ribbon",181.77,Mississippi
2454,"The Camel Pub",987575-5317,Icehouse,431.77,Mississippi
2455,"The Camel Pub",987575-5317,"Corona Light",441.77,Mississippi
2456,"The Camel Pub",987575-5317,"Mozzarella sticks",121.77,Mississippi
2457,"The Camel Pub",987575-5317,Nachos,101.77,Mississippi
2458,"The Camel Pub",987575-5317,Tsingtao,361.77,Mississippi
2459,"The Camel Pub",987575-5317,"Blue Moon",391.77,Mississippi
2460,"The Camel Pub",987575-5317,"Fried Pickles",481.77,Mississippi
2461,"The Camel Pub",987575-5317,"Extra Yanjing",351.77,Mississippi
2462,"The Camel Pub",987575-5317,Milestones,761.77,Mississippi
2463,"The Camel Pub",987575-5317,Busch,241.77,Mississippi
1409,"Long Bar",395573-9457,Milestones,697.32,Kentucky
1410,"Long Bar",395573-9457,"Mountain Dew",577.32,Kentucky
1411,"Long Bar",395573-9457,"Pastrami Hash",537.32,Kentucky
1412,"Long Bar",395573-9457,"Coca Cola",557.32,Kentucky
1413,"Long Bar",395573-9457,"Bud Ice",127.32,Kentucky
1414,"Long Bar",395573-9457,"Busch Light",187.32,Kentucky
1415,"Long Bar",395573-9457,"Cheesecake eggrolls",457.32,Kentucky
1416,"Long Bar",395573-9457,"Coors Banquet",347.32,Kentucky
1417,"Long Bar",395573-9457,White,677.32,Kentucky
1418,"Long Bar",395573-9457,Steak,507.32,Kentucky
1419,"Long Bar",395573-9457,"Miller Lite",237.32,Kentucky
2501,"The Duke Of Argyll",452548-3394,Pancakes,490.15,Mississippi
2502,"The Duke Of Argyll",452548-3394,Budweiser,240.15,Mississippi
2503,"The Duke Of Argyll",452548-3394,"Purple Rain",740.15,Mississippi
2504,"The Duke Of Argyll",452548-3394,Fanta,610.15,Mississippi
2505,"The Duke Of Argyll",452548-3394,"Keystone Light",150.15,Mississippi
2506,"The Duke Of Argyll",452548-3394,"Tater Tots",400.15,Mississippi
2507,"The Duke Of Argyll",452548-3394,"Miller High Life",140.15,Mississippi
2508,"The Duke Of Argyll",452548-3394,Quesadillas,60.15,Mississippi
2509,"The Duke Of Argyll",452548-3394,"Farro Salad",80.15,Mississippi
2510,"The Duke Of Argyll",452548-3394,"Fried Pickles",410.15,Mississippi
2511,"The Duke Of Argyll",452548-3394,"Strawberry Cheesecake",460.15,Mississippi
2512,"The Duke Of Argyll",452548-3394,"Blue Moon",320.15,Mississippi
1973,"RUANG KHAO THAI CUISINE",473565-3935,"Bud Light",305.32,"New Mexico"
1974,"RUANG KHAO THAI CUISINE",473565-3935,Guinness,435.32,"New Mexico"
1975,"RUANG KHAO THAI CUISINE",473565-3935,Busch,215.32,"New Mexico"
1976,"RUANG KHAO THAI CUISINE",473565-3935,"Corpse Reviver 212",745.32,"New Mexico"
1977,"RUANG KHAO THAI CUISINE",473565-3935,Bakers,765.32,"New Mexico"
1978,"RUANG KHAO THAI CUISINE",473565-3935,"French Toast",525.32,"New Mexico"
1979,"RUANG KHAO THAI CUISINE",473565-3935,"Natural Light",235.32,"New Mexico"
1980,"RUANG KHAO THAI CUISINE",473565-3935,Sprite,625.32,"New Mexico"
1981,"RUANG KHAO THAI CUISINE",473565-3935,"Farro Salad",125.32,"New Mexico"
1982,"RUANG KHAO THAI CUISINE",473565-3935,Tsingtao,335.32,"New Mexico"
1983,"RUANG KHAO THAI CUISINE",473565-3935,"Diet Dr Pepper",645.32,"New Mexico"
1984,"RUANG KHAO THAI CUISINE",473565-3935,"Natural Ice",145.32,"New Mexico"
1500,"MAMMA LENA",287813-8268,"Chicken Pot Pie",473.26,Illinois
1501,"MAMMA LENA",287813-8268,"Onion rings",23.26,Illinois
1502,"MAMMA LENA",287813-8268,Steak,503.26,Illinois
1503,"MAMMA LENA",287813-8268,Pepsi-Cola,563.26,Illinois
1504,"MAMMA LENA",287813-8268,"Coors Banquet",343.26,Illinois
1505,"MAMMA LENA",287813-8268,White,673.26,Illinois
1506,"MAMMA LENA",287813-8268,"Lamb Chops",543.26,Illinois
1507,"MAMMA LENA",287813-8268,Red,653.26,Illinois
1508,"MAMMA LENA",287813-8268,"Tater Tots",403.26,Illinois
1509,"MAMMA LENA",287813-8268,"Natural Light",193.26,Illinois
2140,SHANGRI'LA,392381-3350,Busch,213.35,Alaska
2141,SHANGRI'LA,392381-3350,"Dos Equis",373.35,Alaska
2142,SHANGRI'LA,392381-3350,"Cheese Buger",473.35,Alaska
2143,SHANGRI'LA,392381-3350,Snow,313.35,Alaska
2144,SHANGRI'LA,392381-3350,Pancakes,533.35,Alaska
2145,SHANGRI'LA,392381-3350,"Lamb Chops",583.35,Alaska
2146,SHANGRI'LA,392381-3350,White,713.35,Alaska
2147,SHANGRI'LA,392381-3350,"Steel Reserve",393.35,Alaska
2148,SHANGRI'LA,392381-3350,"Coors Light",293.35,Alaska
2149,SHANGRI'LA,392381-3350,Pepsi-Cola,603.35,Alaska
2150,SHANGRI'LA,392381-3350,Sprite,623.35,Alaska
1691,"NEW VILLAGE RESTAURANT",034706-7472,Snow,279.29,Connecticut
1692,"NEW VILLAGE RESTAURANT",034706-7472,"Corpse Reviver 212",709.29,Connecticut
1693,"NEW VILLAGE RESTAURANT",034706-7472,"Diet Pepsi",599.29,Connecticut
1694,"NEW VILLAGE RESTAURANT",034706-7472,Quesadillas,69.29,Connecticut
1695,"NEW VILLAGE RESTAURANT",034706-7472,"Michelob Ultra",219.29,Connecticut
1696,"NEW VILLAGE RESTAURANT",034706-7472,"Lamb Chops",549.29,Connecticut
1697,"NEW VILLAGE RESTAURANT",034706-7472,Monster,649.29,Connecticut
1698,"NEW VILLAGE RESTAURANT",034706-7472,Red,659.29,Connecticut
1699,"NEW VILLAGE RESTAURANT",034706-7472,Budweiser,249.29,Connecticut
1700,"NEW VILLAGE RESTAURANT",034706-7472,Jameson,719.29,Connecticut
1701,"NEW VILLAGE RESTAURANT",034706-7472,"Yuengling Lager",319.29,Connecticut
252,"BARREL & CROW",938023-9690,"Iresh Breakfast",510.7,Hawaii
253,"BARREL & CROW",938023-9690,"Bud Ice",120.7,Hawaii
254,"BARREL & CROW",938023-9690,Fanta,610.7,Hawaii
255,"BARREL & CROW",938023-9690,"Mello Yello",620.7,Hawaii
256,"BARREL & CROW",938023-9690,"Chicken Buger",440.7,Hawaii
257,"BARREL & CROW",938023-9690,"Keystone Light",150.7,Hawaii
258,"BARREL & CROW",938023-9690,"Michelob Ultra",210.7,Hawaii
259,"BARREL & CROW",938023-9690,"Pabst Blue Ribbon",110.7,Hawaii
260,"BARREL & CROW",938023-9690,"Diet Dr Pepper",600.7,Hawaii
261,"BARREL & CROW",938023-9690,"Lamb Chops",540.7,Hawaii
262,"BARREL & CROW",938023-9690,"Busch Light",180.7,Hawaii
263,"BARREL & CROW",938023-9690,"Cheesecake eggrolls",450.7,Hawaii
1925,"Purple Bar at Sanderson",016922-4284,"Busch Light",182.59,Tennessee
1926,"Purple Bar at Sanderson",016922-4284,"Mil’s Best Ice",382.59,Tennessee
1927,"Purple Bar at Sanderson",016922-4284,"Steel Reserve",352.59,Tennessee
1928,"Purple Bar at Sanderson",016922-4284,"Corona Light",372.59,Tennessee
1929,"Purple Bar at Sanderson",016922-4284,Pepsi-Cola,562.59,Tennessee
1930,"Purple Bar at Sanderson",016922-4284,"Purple Rain",742.59,Tennessee
1931,"Purple Bar at Sanderson",016922-4284,Milestones,692.59,Tennessee
1932,"Purple Bar at Sanderson",016922-4284,"Modelo Especial",202.59,Tennessee
1933,"Purple Bar at Sanderson",016922-4284,"Michelob Ultra",212.59,Tennessee
1934,"Purple Bar at Sanderson",016922-4284,"Fish & Chip",422.59,Tennessee
1935,"Purple Bar at Sanderson",016922-4284,"Coca Cola",552.59,Tennessee
1936,"Purple Bar at Sanderson",016922-4284,"French fries",12.59,Tennessee
2050,SASUNS,239755-5612,"Cheese Buger",465.7,Utah
2051,SASUNS,239755-5612,"Miller High Life",175.7,Utah
2052,SASUNS,239755-5612,"Cheesecake eggrolls",485.7,Utah
2053,SASUNS,239755-5612,"Mil’s Best Ice",415.7,Utah
2054,SASUNS,239755-5612,"Mello Yello",655.7,Utah
2055,SASUNS,239755-5612,"Dos Equis",365.7,Utah
2056,SASUNS,239755-5612,"Bulleit 10YR",765.7,Utah
2057,SASUNS,239755-5612,Omelet,555.7,Utah
2058,SASUNS,239755-5612,"Mozzarella sticks",85.7,Utah
2059,SASUNS,239755-5612,Jameson,745.7,Utah
2060,SASUNS,239755-5612,"Mountain Dew",605.7,Utah
2753,"WATERSHED CAFE",668344-5222,"Miller High Life",164.31,Texas
2754,"WATERSHED CAFE",668344-5222,"Lamb Chops",564.31,Texas
2755,"WATERSHED CAFE",668344-5222,Snow,294.31,Texas
2756,"WATERSHED CAFE",668344-5222,"Natural Ice",124.31,Texas
2757,"WATERSHED CAFE",668344-5222,Fanta,634.31,Texas
2758,"WATERSHED CAFE",668344-5222,Busch,194.31,Texas
2759,"WATERSHED CAFE",668344-5222,"Chicken Pot Pie",494.31,Texas
2760,"WATERSHED CAFE",668344-5222,"Stella Artois",154.31,Texas
2761,"WATERSHED CAFE",668344-5222,PEARLRIVER,324.31,Texas
2762,"WATERSHED CAFE",668344-5222,"Fish & Chip",444.31,Texas
2763,"WATERSHED CAFE",668344-5222,"Yuengling Lager",334.31,Texas
2764,"WATERSHED CAFE",668344-5222,"Artichoke dip",94.31,Texas
2083,"SEOULFOOD DC",328119-7933,"Coors Banquet",375.7,Nevada
2084,"SEOULFOOD DC",328119-7933,"Strawberry Cheesecake",495.7,Nevada
2085,"SEOULFOOD DC",328119-7933,"Coors Light",285.7,Nevada
2086,"SEOULFOOD DC",328119-7933,"Coca Cola",585.7,Nevada
2087,"SEOULFOOD DC",328119-7933,Pancakes,525.7,Nevada
2088,"SEOULFOOD DC",328119-7933,Fanta,645.7,Nevada
2089,"SEOULFOOD DC",328119-7933,Snow,305.7,Nevada
2090,"SEOULFOOD DC",328119-7933,"Artichoke dip",105.7,Nevada
2091,"SEOULFOOD DC",328119-7933,Pepsi-Cola,595.7,Nevada
2092,"SEOULFOOD DC",328119-7933,"Blue Moon",355.7,Nevada
2093,"SEOULFOOD DC",328119-7933,White,705.7,Nevada
2094,"SEOULFOOD DC",328119-7933,Sprite,615.7,Nevada
2334,"TEX'S PLACE",137395-0748,Guinness,460.03,Louisiana
2335,"TEX'S PLACE",137395-0748,Icehouse,430.03,Louisiana
2336,"TEX'S PLACE",137395-0748,Sprite,650.03,Louisiana
2337,"TEX'S PLACE",137395-0748,"Onion rings",90.03,Louisiana
2338,"TEX'S PLACE",137395-0748,"7 Up",700.03,Louisiana
2339,"TEX'S PLACE",137395-0748,Nachos,100.03,Louisiana
2340,"TEX'S PLACE",137395-0748,Snow,340.03,Louisiana
2341,"TEX'S PLACE",137395-0748,"Chicken Buger",510.03,Louisiana
2342,"TEX'S PLACE",137395-0748,"Natural Light",260.03,Louisiana
2343,"TEX'S PLACE",137395-0748,Pepsi-Cola,630.03,Louisiana
2344,"TEX'S PLACE",137395-0748,"Miller Lite",300.03,Louisiana
2345,"TEX'S PLACE",137395-0748,"Mello Yello",690.03,Louisiana
2040,"SANTO POLLO ",348034-4278,"Keystone Light",228.9,Oregon
2041,"SANTO POLLO ",348034-4278,"Farro Salad",158.9,Oregon
2042,"SANTO POLLO ",348034-4278,Fanta,688.9,Oregon
2043,"SANTO POLLO ",348034-4278,PEARLRIVER,378.9,Oregon
2044,"SANTO POLLO ",348034-4278,"Pastrami Hash",608.9,Oregon
2045,"SANTO POLLO ",348034-4278,"Steel Reserve",428.9,Oregon
2046,"SANTO POLLO ",348034-4278,"Coors Light",328.9,Oregon
2047,"SANTO POLLO ",348034-4278,"Lamb Chops",618.9,Oregon
2048,"SANTO POLLO ",348034-4278,Icehouse,438.9,Oregon
2049,"SANTO POLLO ",348034-4278,Busch,248.9,Oregon
2628,"THELO GREEK GRILL",577421-5163,"Mello Yello",640.45,Virginia
2629,"THELO GREEK GRILL",577421-5163,"Fried Pickles",430.45,Virginia
2630,"THELO GREEK GRILL",577421-5163,"Onion rings",40.45,Virginia
2631,"THELO GREEK GRILL",577421-5163,"Extra Yanjing",300.45,Virginia
2632,"THELO GREEK GRILL",577421-5163,White,690.45,Virginia
2633,"THELO GREEK GRILL",577421-5163,PEARLRIVER,320.45,Virginia
2634,"THELO GREEK GRILL",577421-5163,Icehouse,380.45,Virginia
2635,"THELO GREEK GRILL",577421-5163,"Mountain Dew",590.45,Virginia
2636,"THELO GREEK GRILL",577421-5163,Steak,520.45,Virginia
2637,"THELO GREEK GRILL",577421-5163,"Keystone Light",170.45,Virginia
2638,"THELO GREEK GRILL",577421-5163,"Purple Rain",760.45,Virginia
2639,"THELO GREEK GRILL",577421-5163,Jameson,730.45,Virginia
851,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Pabst Blue Ribbon",113.69,Minnesota
852,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Natural Ice",103.69,Minnesota
853,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,White,673.69,Minnesota
854,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"French fries",13.69,Minnesota
855,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Stella Artois",133.69,Minnesota
856,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Chicken Pot Pie",473.69,Minnesota
857,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Fish & Chip",423.69,Minnesota
858,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,Omelet,523.69,Minnesota
859,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Diet Pepsi",593.69,Minnesota
860,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Coca Cola",553.69,Minnesota
861,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,Wings,43.69,Minnesota
862,"EL SOL SALVADOREAN & MEXICAN REST.",519829-9801,"Corpse Reviver 212",703.69,Minnesota
2488,"The DrumLeyton",855299-2110,"Purple Rain",811.77,Idaho
2489,"The DrumLeyton",855299-2110,"Keystone Light",221.77,Idaho
2490,"The DrumLeyton",855299-2110,"Pastrami Hash",601.77,Idaho
2491,"The DrumLeyton",855299-2110,"Bud Light",331.77,Idaho
2492,"The DrumLeyton",855299-2110,Bakers,791.77,Idaho
2493,"The DrumLeyton",855299-2110,"Natural Light",261.77,Idaho
2494,"The DrumLeyton",855299-2110,"Chicken Pot Pie",541.77,Idaho
2495,"The DrumLeyton",855299-2110,"Artichoke dip",141.77,Idaho
2496,"The DrumLeyton",855299-2110,PEARLRIVER,371.77,Idaho
2497,"The DrumLeyton",855299-2110,Sprite,651.77,Idaho
2498,"The DrumLeyton",855299-2110,"Corona Extra",291.77,Idaho
2499,"The DrumLeyton",855299-2110,"Onion rings",91.77,Idaho
2500,"The DrumLeyton",855299-2110,Wings,111.77,Idaho
2368,"The Allsop Arms",705990-6557,"French fries",80.03,"New Jersey"
2369,"The Allsop Arms",705990-6557,"Miller High Life",210.03,"New Jersey"
2370,"The Allsop Arms",705990-6557,"Steel Reserve",420.03,"New Jersey"
2371,"The Allsop Arms",705990-6557,Wings,110.03,"New Jersey"
2372,"The Allsop Arms",705990-6557,"Cheese Buger",500.03,"New Jersey"
2373,"The Allsop Arms",705990-6557,Jameson,780.03,"New Jersey"
2374,"The Allsop Arms",705990-6557,Steak,570.03,"New Jersey"
2375,"The Allsop Arms",705990-6557,"Pabst Blue Ribbon",180.03,"New Jersey"
2376,"The Allsop Arms",705990-6557,Fanta,680.03,"New Jersey"
2377,"The Allsop Arms",705990-6557,"French Toast",550.03,"New Jersey"
2378,"The Allsop Arms",705990-6557,"Dos Equis",400.03,"New Jersey"
2379,"The Allsop Arms",705990-6557,Heineken,230.03,"New Jersey"
2215,"St. James Tavern",454665-2704,"Bud Ice",144.85,Maine
2216,"St. James Tavern",454665-2704,Wings,64.85,Maine
2217,"St. James Tavern",454665-2704,"Diet Pepsi",614.85,Maine
2218,"St. James Tavern",454665-2704,"7 Up",654.85,Maine
2219,"St. James Tavern",454665-2704,"Mozzarella sticks",74.85,Maine
2220,"St. James Tavern",454665-2704,Budweiser,264.85,Maine
2221,"St. James Tavern",454665-2704,Nachos,54.85,Maine
2222,"St. James Tavern",454665-2704,Sprite,604.85,Maine
2223,"St. James Tavern",454665-2704,"Iresh Breakfast",534.85,Maine
2224,"St. James Tavern",454665-2704,"Extra Yanjing",304.85,Maine
2225,"St. James Tavern",454665-2704,Heineken,184.85,Maine
528,CARAVAN,034340-6674,Omelet,526.02,Mississippi
529,CARAVAN,034340-6674,"Diet Pepsi",596.02,Mississippi
530,CARAVAN,034340-6674,"Diet Dr Pepper",606.02,Mississippi
531,CARAVAN,034340-6674,Prosscco,686.02,Mississippi
532,CARAVAN,034340-6674,Nachos,36.02,Mississippi
533,CARAVAN,034340-6674,Milestones,696.02,Mississippi
534,CARAVAN,034340-6674,"Miller High Life",146.02,Mississippi
535,CARAVAN,034340-6674,PEARLRIVER,306.02,Mississippi
536,CARAVAN,034340-6674,"Mountain Dew",576.02,Mississippi
537,CARAVAN,034340-6674,Jameson,716.02,Mississippi
538,CARAVAN,034340-6674,"Busch Light",186.02,Mississippi
619,"CLUB 175",843001-5555,Budweiser,247.45,Virginia
620,"CLUB 175",843001-5555,"7 Up",637.45,Virginia
621,"CLUB 175",843001-5555,"Diet Dr Pepper",607.45,Virginia
622,"CLUB 175",843001-5555,Guinness,397.45,Virginia
623,"CLUB 175",843001-5555,Monster,647.45,Virginia
624,"CLUB 175",843001-5555,"Coors Banquet",347.45,Virginia
625,"CLUB 175",843001-5555,"Corpse Reviver 212",707.45,Virginia
626,"CLUB 175",843001-5555,"Coca Cola",557.45,Virginia
627,"CLUB 175",843001-5555,"Mountain Dew",577.45,Virginia
628,"CLUB 175",843001-5555,"Onion rings",27.45,Virginia
1095,"IL PORTO",657698-5615,"Cheese Buger",433.81,Indiana
1096,"IL PORTO",657698-5615,"Artichoke dip",73.81,Indiana
1097,"IL PORTO",657698-5615,"Pabst Blue Ribbon",113.81,Indiana
1098,"IL PORTO",657698-5615,"Fried Pickles",413.81,Indiana
1099,"IL PORTO",657698-5615,"Steel Reserve",353.81,Indiana
1100,"IL PORTO",657698-5615,"Blue Moon",323.81,Indiana
1101,"IL PORTO",657698-5615,"Michelob Ultra",213.81,Indiana
1102,"IL PORTO",657698-5615,"Pastrami Hash",533.81,Indiana
1103,"IL PORTO",657698-5615,"Natural Light",193.81,Indiana
1104,"IL PORTO",657698-5615,"Iresh Breakfast",513.81,Indiana
1105,"IL PORTO",657698-5615,"Farro Salad",83.81,Indiana
641,"Coconut Willie's Cocktail Lounge",103228-2632,Milestones,695.76,Maine
642,"Coconut Willie's Cocktail Lounge",103228-2632,Tsingtao,295.76,Maine
643,"Coconut Willie's Cocktail Lounge",103228-2632,"Chicken Buger",445.76,Maine
644,"Coconut Willie's Cocktail Lounge",103228-2632,Busch,175.76,Maine
645,"Coconut Willie's Cocktail Lounge",103228-2632,"French Toast",485.76,Maine
646,"Coconut Willie's Cocktail Lounge",103228-2632,"Lamb Chops",545.76,Maine
647,"Coconut Willie's Cocktail Lounge",103228-2632,Bakers,725.76,Maine
648,"Coconut Willie's Cocktail Lounge",103228-2632,Icehouse,365.76,Maine
649,"Coconut Willie's Cocktail Lounge",103228-2632,"Fish & Chip",425.76,Maine
650,"Coconut Willie's Cocktail Lounge",103228-2632,"Pabst Blue Ribbon",115.76,Maine
651,"Coconut Willie's Cocktail Lounge",103228-2632,"Michelob Ultra",215.76,Maine
874,Eulipia,836692-8532,"Miller Lite",233.91,Alaska
875,Eulipia,836692-8532,"Iresh Breakfast",513.91,Alaska
876,Eulipia,836692-8532,"Lamb Chops",543.91,Alaska
877,Eulipia,836692-8532,Fanta,613.91,Alaska
878,Eulipia,836692-8532,"Bud Ice",123.91,Alaska
879,Eulipia,836692-8532,PEARLRIVER,303.91,Alaska
880,Eulipia,836692-8532,"Extra Yanjing",283.91,Alaska
881,Eulipia,836692-8532,"Pastrami Hash",533.91,Alaska
882,Eulipia,836692-8532,Monster,643.91,Alaska
883,Eulipia,836692-8532,"Farro Salad",83.91,Alaska
2594,"The Ship and Whale",986328-7539,"Coors Banquet",410.29,Ohio
2595,"The Ship and Whale",986328-7539,White,740.29,Ohio
2596,"The Ship and Whale",986328-7539,"Pabst Blue Ribbon",180.29,Ohio
2597,"The Ship and Whale",986328-7539,"Busch Light",250.29,Ohio
2598,"The Ship and Whale",986328-7539,"Mountain Dew",640.29,Ohio
2599,"The Ship and Whale",986328-7539,"Diet Pepsi",660.29,Ohio
2600,"The Ship and Whale",986328-7539,"Chicken Buger",510.29,Ohio
2601,"The Ship and Whale",986328-7539,Nachos,100.29,Ohio
2602,"The Ship and Whale",986328-7539,"Natural Ice",170.29,Ohio
2603,"The Ship and Whale",986328-7539,Fanta,680.29,Ohio
2604,"The Ship and Whale",986328-7539,"French fries",80.29,Ohio
929,"Gecko Grill",446219-2628,"Blue Moon",327.13,Iowa
930,"Gecko Grill",446219-2628,"7 Up",637.13,Iowa
931,"Gecko Grill",446219-2628,"Mil’s Best Ice",387.13,Iowa
932,"Gecko Grill",446219-2628,Omelet,527.13,Iowa
933,"Gecko Grill",446219-2628,"Miller High Life",147.13,Iowa
934,"Gecko Grill",446219-2628,"Diet Dr Pepper",607.13,Iowa
935,"Gecko Grill",446219-2628,Fanta,617.13,Iowa
936,"Gecko Grill",446219-2628,Monster,647.13,Iowa
937,"Gecko Grill",446219-2628,"Fried Pickles",417.13,Iowa
938,"Gecko Grill",446219-2628,Nachos,37.13,Iowa
939,"Gecko Grill",446219-2628,"French Toast",487.13,Iowa
2151,SILVER,716079-8588,"Pabst Blue Ribbon",153.35,Missouri
2152,SILVER,716079-8588,"Iresh Breakfast",553.35,Missouri
2153,SILVER,716079-8588,"Coors Banquet",383.35,Missouri
2154,SILVER,716079-8588,Jameson,753.35,Missouri
2155,SILVER,716079-8588,PEARLRIVER,343.35,Missouri
2156,SILVER,716079-8588,"Miller High Life",183.35,Missouri
2157,SILVER,716079-8588,Fanta,653.35,Missouri
2158,SILVER,716079-8588,"Corona Extra",263.35,Missouri
2159,SILVER,716079-8588,"Natural Ice",143.35,Missouri
2160,SILVER,716079-8588,Guinness,433.35,Missouri
2161,SILVER,716079-8588,"Coca Cola",593.35,Missouri
951,"Giza Hookah Lounge",309407-2687,"Natural Light",197.13,Nevada
952,"Giza Hookah Lounge",309407-2687,"French fries",17.13,Nevada
953,"Giza Hookah Lounge",309407-2687,"Lamb Chops",547.13,Nevada
954,"Giza Hookah Lounge",309407-2687,Jameson,717.13,Nevada
955,"Giza Hookah Lounge",309407-2687,"Mozzarella sticks",57.13,Nevada
956,"Giza Hookah Lounge",309407-2687,"Mountain Dew",577.13,Nevada
957,"Giza Hookah Lounge",309407-2687,"Extra Yanjing",287.13,Nevada
958,"Giza Hookah Lounge",309407-2687,Bakers,727.13,Nevada
959,"Giza Hookah Lounge",309407-2687,"Coors Light",257.13,Nevada
960,"Giza Hookah Lounge",309407-2687,Guinness,397.13,Nevada
961,"Giza Hookah Lounge",309407-2687,"Farro Salad",87.13,Nevada
1014,"Hedley Club",627764-8355,Quesadillas,66.05,Georgia
1015,"Hedley Club",627764-8355,"Michelob Ultra",216.05,Georgia
1016,"Hedley Club",627764-8355,"Chicken Buger",446.05,Georgia
1017,"Hedley Club",627764-8355,Monster,646.05,Georgia
1018,"Hedley Club",627764-8355,"Modelo Especial",206.05,Georgia
1019,"Hedley Club",627764-8355,Busch,176.05,Georgia
1020,"Hedley Club",627764-8355,"Natural Ice",106.05,Georgia
1021,"Hedley Club",627764-8355,Red,656.05,Georgia
1022,"Hedley Club",627764-8355,"Corpse Reviver 212",706.05,Georgia
1023,"Hedley Club",627764-8355,"Pastrami Hash",536.05,Georgia
1714,"Ninetyeight Bar & Lounge",023694-3510,"Corona Extra",222.32,Tennessee
1715,"Ninetyeight Bar & Lounge",023694-3510,"7 Up",632.32,Tennessee
1716,"Ninetyeight Bar & Lounge",023694-3510,"Coors Light",252.32,Tennessee
1717,"Ninetyeight Bar & Lounge",023694-3510,Guinness,392.32,Tennessee
1718,"Ninetyeight Bar & Lounge",023694-3510,"Miller High Life",142.32,Tennessee
1719,"Ninetyeight Bar & Lounge",023694-3510,"Diet Dr Pepper",602.32,Tennessee
1720,"Ninetyeight Bar & Lounge",023694-3510,"Steel Reserve",352.32,Tennessee
1721,"Ninetyeight Bar & Lounge",023694-3510,"Bulleit 10YR",732.32,Tennessee
1722,"Ninetyeight Bar & Lounge",023694-3510,Snow,272.32,Tennessee
1723,"Ninetyeight Bar & Lounge",023694-3510,"Cheese Buger",432.32,Tennessee
1724,"Ninetyeight Bar & Lounge",023694-3510,Pepsi-Cola,562.32,Tennessee
716,CUBANO'S,284560-8641,"Onion rings",28.05,Delaware
717,CUBANO'S,284560-8641,"Miller High Life",148.05,Delaware
