BillID,License
14880,103007-8750
14881,103007-8750
14882,103007-8750
14883,103007-8750
14884,103007-8750
14885,103007-8750
14886,103007-8750
14887,103007-8750
14888,103007-8750
14889,103007-8750
14890,103007-8750
14891,103007-8750
14892,103007-8750
14893,103007-8750
14894,103007-8750
14895,103007-8750
14896,103007-8750
14897,103007-8750
14898,103007-8750
14899,103007-8750
14900,103007-8750
14901,103007-8750
14902,103007-8750
14903,103007-8750
14904,103007-8750
14905,103007-8750
14906,103007-8750
14907,103007-8750
14908,103007-8750
14909,103007-8750
14910,103007-8750
14911,103007-8750
14912,103007-8750
14913,103007-8750
14914,103007-8750
14915,103007-8750
14916,103007-8750
14917,103007-8750
14918,103007-8750
14919,103007-8750
14920,103007-8750
14921,103007-8750
14922,103007-8750
14923,103007-8750
14924,103007-8750
14925,103007-8750
14926,825935-7435
14927,825935-7435
14928,825935-7435
14929,825935-7435
14930,825935-7435
14931,825935-7435
14932,825935-7435
14933,825935-7435
14934,825935-7435
14935,825935-7435
14936,825935-7435
14937,825935-7435
14938,825935-7435
14939,825935-7435
14940,825935-7435
14941,825935-7435
14942,825935-7435
14943,825935-7435
14944,825935-7435
14945,825935-7435
14946,825935-7435
14947,825935-7435
14948,825935-7435
14949,825935-7435
14950,825935-7435
14951,825935-7435
14952,825935-7435
14953,825935-7435
14954,825935-7435
14955,825935-7435
14956,825935-7435
14957,825935-7435
14958,825935-7435
14959,825935-7435
14960,825935-7435
14961,825935-7435
14962,825935-7435
14963,825935-7435
14964,825935-7435
14965,825935-7435
14966,825935-7435
14967,825935-7435
14968,825935-7435
14969,825935-7435
14970,825935-7435
14971,825935-7435
14972,825935-7435
14973,825935-7435
14974,825935-7435
14975,825935-7435
14976,825935-7435
14977,825935-7435
14978,825935-7435
14979,825935-7435
14980,825935-7435
14981,825935-7435
14982,825935-7435
14983,825935-7435
14984,825935-7435
14985,825935-7435
14986,825935-7435
14987,825935-7435
14988,825935-7435
14989,825935-7435
14990,825935-7435
14991,825935-7435
14992,825935-7435
14993,825935-7435
14994,825935-7435
14995,825935-7435
14996,825935-7435
14997,825935-7435
14998,825935-7435
14999,825935-7435
15000,825935-7435
15001,825935-7435
15002,825935-7435
15003,825935-7435
15004,825935-7435
15005,825935-7435
15006,825935-7435
15007,825935-7435
15008,975515-0035
15009,975515-0035
15010,975515-0035
15011,975515-0035
15012,975515-0035
15013,975515-0035
15014,975515-0035
15015,975515-0035
15016,975515-0035
15017,975515-0035
15018,975515-0035
15019,975515-0035
15020,975515-0035
15021,975515-0035
15022,975515-0035
15023,975515-0035
15024,975515-0035
15025,975515-0035
15026,975515-0035
15027,975515-0035
15028,975515-0035
15029,975515-0035
15030,975515-0035
15031,975515-0035
15032,975515-0035
15033,975515-0035
15034,975515-0035
15035,975515-0035
15036,975515-0035
15037,975515-0035
15038,975515-0035
15039,975515-0035
15040,975515-0035
15041,975515-0035
15042,975515-0035
15043,975515-0035
15044,975515-0035
15045,975515-0035
15046,975515-0035
15047,975515-0035
15048,975515-0035
15049,975515-0035
15050,975515-0035
15051,975515-0035
15052,975515-0035
15053,975515-0035
15054,975515-0035
15055,975515-0035
15056,975515-0035
15057,975515-0035
15058,975515-0035
15059,975515-0035
15060,975515-0035
15061,975515-0035
15062,975515-0035
15063,975515-0035
15064,975515-0035
15065,975515-0035
15066,975515-0035
15067,975515-0035
15068,975515-0035
15069,975515-0035
15070,975515-0035
15071,975515-0035
15072,975515-0035
15073,975515-0035
15074,975515-0035
15075,975515-0035
15076,975515-0035
15077,975515-0035
15078,975515-0035
15079,975515-0035
15080,975515-0035
15081,975515-0035
15082,975515-0035
15083,975515-0035
15084,975515-0035
15085,975515-0035
15086,975515-0035
15087,975515-0035
15088,975515-0035
15089,975515-0035
15090,975515-0035
15091,975515-0035
15092,975515-0035
15093,975515-0035
15094,975515-0035
15095,975515-0035
15096,975515-0035
15097,975515-0035
15098,975515-0035
15099,975515-0035
15100,975515-0035
15101,975515-0035
15102,975515-0035
15103,975515-0035
15104,726147-6027
15105,726147-6027
15106,726147-6027
15107,726147-6027
15108,726147-6027
15109,726147-6027
15110,726147-6027
15111,726147-6027
15112,726147-6027
15113,726147-6027
15114,726147-6027
15115,726147-6027
15116,726147-6027
15117,726147-6027
15118,726147-6027
15119,726147-6027
15120,726147-6027
15121,726147-6027
15122,726147-6027
15123,726147-6027
15124,726147-6027
15125,726147-6027
15126,726147-6027
15127,726147-6027
15128,726147-6027
15129,726147-6027
15130,726147-6027
15131,726147-6027
15132,726147-6027
15133,726147-6027
15134,726147-6027
15135,726147-6027
15136,726147-6027
15137,726147-6027
15138,726147-6027
15139,726147-6027
15140,726147-6027
15141,726147-6027
15142,726147-6027
15143,726147-6027
15144,726147-6027
15145,726147-6027
15146,726147-6027
15147,726147-6027
15148,726147-6027
15149,726147-6027
15150,726147-6027
15151,726147-6027
15152,726147-6027
15153,726147-6027
15154,726147-6027
15155,726147-6027
15156,726147-6027
15157,726147-6027
15158,726147-6027
15159,726147-6027
15160,726147-6027
15161,726147-6027
15162,726147-6027
15163,726147-6027
15164,726147-6027
15165,726147-6027
15166,726147-6027
15167,726147-6027
15168,726147-6027
15169,726147-6027
15170,726147-6027
15171,726147-6027
15172,726147-6027
15173,726147-6027
15174,726147-6027
15175,726147-6027
15176,726147-6027
15177,726147-6027
15178,726147-6027
15179,726147-6027
15180,726147-6027
15181,726147-6027
15182,726147-6027
15183,726147-6027
15184,726147-6027
15185,726147-6027
15186,726147-6027
15187,726147-6027
15188,726147-6027
15189,726147-6027
15190,726147-6027
15191,726147-6027
15192,726147-6027
15193,726147-6027
15194,726147-6027
15195,032912-1156
15196,032912-1156
15197,032912-1156
15198,032912-1156
15199,032912-1156
15200,032912-1156
15201,032912-1156
15202,032912-1156
15203,032912-1156
15204,032912-1156
15205,032912-1156
15206,032912-1156
15207,032912-1156
15208,032912-1156
15209,032912-1156
15210,032912-1156
15211,032912-1156
15212,032912-1156
15213,032912-1156
15214,032912-1156
15215,032912-1156
15216,032912-1156
15217,032912-1156
15218,032912-1156
15219,032912-1156
15220,032912-1156
15221,032912-1156
15222,032912-1156
15223,032912-1156
15224,032912-1156
15225,032912-1156
15226,032912-1156
15227,032912-1156
15228,032912-1156
15229,032912-1156
15230,032912-1156
15231,032912-1156
15232,032912-1156
15233,032912-1156
15234,032912-1156
15235,032912-1156
15236,032912-1156
15237,032912-1156
15238,032912-1156
15239,032912-1156
15240,032912-1156
15241,032912-1156
15242,032912-1156
15243,032912-1156
15244,032912-1156
15245,032912-1156
15246,032912-1156
15247,032912-1156
15248,032912-1156
15249,032912-1156
15250,032912-1156
15251,032912-1156
15252,032912-1156
15253,032912-1156
15254,032912-1156
15255,032912-1156
15256,032912-1156
15257,032912-1156
15258,032912-1156
15259,032912-1156
15260,032912-1156
15261,032912-1156
15262,032912-1156
15263,032912-1156
15264,032912-1156
15265,032912-1156
15266,032912-1156
15267,032912-1156
15268,032912-1156
15269,032912-1156
15270,032912-1156
15271,032912-1156
15272,032912-1156
15273,032912-1156
15274,032912-1156
15275,032912-1156
15276,012827-6557
15277,012827-6557
15278,012827-6557
15279,012827-6557
15280,012827-6557
15281,012827-6557
15282,012827-6557
15283,012827-6557
15284,012827-6557
15285,012827-6557
15286,012827-6557
15287,012827-6557
15288,012827-6557
15289,012827-6557
15290,012827-6557
15291,012827-6557
15292,012827-6557
15293,012827-6557
15294,012827-6557
15295,012827-6557
15296,012827-6557
15297,012827-6557
15298,012827-6557
15299,012827-6557
15300,012827-6557
15301,012827-6557
15302,012827-6557
15303,012827-6557
15304,012827-6557
15305,012827-6557
15306,012827-6557
15307,012827-6557
15308,012827-6557
15309,012827-6557
15310,012827-6557
15311,012827-6557
15312,012827-6557
15313,012827-6557
15314,012827-6557
15315,012827-6557
15316,012827-6557
15317,012827-6557
15318,012827-6557
15319,012827-6557
15320,012827-6557
15321,012827-6557
15322,012827-6557
15323,012827-6557
15324,012827-6557
15325,012827-6557
15326,012827-6557
15327,012827-6557
15328,012827-6557
15329,012827-6557
15330,012827-6557
15331,012827-6557
15332,012827-6557
15333,012827-6557
15334,012827-6557
15335,012827-6557
15336,012827-6557
15337,012827-6557
15338,012827-6557
15339,012827-6557
15340,012827-6557
15341,012827-6557
15342,012827-6557
15343,012827-6557
15344,012827-6557
15345,012827-6557
15346,012827-6557
15347,012827-6557
15348,012827-6557
15349,012827-6557
15350,012827-6557
15351,012827-6557
15352,012827-6557
15353,012827-6557
15354,012827-6557
15355,012827-6557
15356,012827-6557
15357,012827-6557
15358,012827-6557
15359,012827-6557
15360,012827-6557
15361,012827-6557
15362,012827-6557
15363,012827-6557
15364,012827-6557
15365,012827-6557
15366,012827-6557
15367,012827-6557
15368,789601-4995
15369,789601-4995
15370,789601-4995
15371,789601-4995
15372,789601-4995
15373,789601-4995
15374,789601-4995
15375,789601-4995
15376,789601-4995
15377,789601-4995
15378,789601-4995
15379,789601-4995
15380,789601-4995
15381,789601-4995
15382,789601-4995
15383,789601-4995
15384,789601-4995
15385,789601-4995
15386,789601-4995
15387,789601-4995
15388,789601-4995
15389,789601-4995
15390,789601-4995
15391,789601-4995
15392,789601-4995
15393,789601-4995
15394,789601-4995
15395,789601-4995
15396,789601-4995
15397,789601-4995
15398,789601-4995
15399,789601-4995
15400,789601-4995
15401,789601-4995
15402,789601-4995
15403,789601-4995
15404,789601-4995
15405,789601-4995
15406,789601-4995
15407,789601-4995
15408,789601-4995
15409,789601-4995
15410,789601-4995
15411,789601-4995
15412,789601-4995
15413,789601-4995
15414,789601-4995
15415,789601-4995
15416,789601-4995
15417,789601-4995
15418,789601-4995
15419,789601-4995
15420,789601-4995
15421,789601-4995
15422,789601-4995
15423,789601-4995
15424,789601-4995
15425,789601-4995
15426,789601-4995
15427,789601-4995
15428,789601-4995
15429,789601-4995
15430,789601-4995
15431,789601-4995
15432,789601-4995
15433,789601-4995
15434,789601-4995
15435,789601-4995
15436,789601-4995
15437,789601-4995
15438,789601-4995
15439,789601-4995
15440,789601-4995
15441,789601-4995
15442,789601-4995
15443,789601-4995
15444,789601-4995
15445,789601-4995
15446,789601-4995
15447,789601-4995
15448,789601-4995
15449,789601-4995
15450,789601-4995
15451,789601-4995
15452,789601-4995
15453,789601-4995
15454,789601-4995
15455,789601-4995
15456,789601-4995
15457,789601-4995
15458,789601-4995
15459,789601-4995
15460,789601-4995
15461,806320-3064
15462,806320-3064
15463,806320-3064
15464,806320-3064
15465,806320-3064
15466,806320-3064
15467,806320-3064
15468,806320-3064
15469,806320-3064
15470,806320-3064
15471,806320-3064
15472,806320-3064
15473,806320-3064
15474,806320-3064
15475,806320-3064
15476,806320-3064
15477,806320-3064
15478,806320-3064
15479,806320-3064
15480,806320-3064
15481,806320-3064
15482,806320-3064
15483,806320-3064
15484,806320-3064
15485,806320-3064
15486,806320-3064
15487,806320-3064
15488,806320-3064
15489,806320-3064
15490,806320-3064
15491,806320-3064
15492,806320-3064
15493,806320-3064
15494,806320-3064
15495,806320-3064
15496,806320-3064
15497,806320-3064
15498,806320-3064
15499,806320-3064
15500,806320-3064
15501,806320-3064
15502,806320-3064
15503,806320-3064
15504,806320-3064
15505,806320-3064
15506,806320-3064
15507,806320-3064
15508,806320-3064
15509,806320-3064
15510,806320-3064
15511,806320-3064
15512,806320-3064
15513,806320-3064
15514,806320-3064
15515,806320-3064
15516,806320-3064
15517,806320-3064
15518,806320-3064
15519,806320-3064
15520,806320-3064
15521,806320-3064
15522,806320-3064
15523,806320-3064
15524,806320-3064
15525,806320-3064
15526,806320-3064
15527,806320-3064
15528,806320-3064
15529,806320-3064
15530,806320-3064
15531,806320-3064
15532,806320-3064
15533,806320-3064
15534,806320-3064
15535,806320-3064
15536,806320-3064
15537,806320-3064
15538,806320-3064
15539,806320-3064
15540,806320-3064
15541,806320-3064
15542,806320-3064
15543,578989-6023
15544,578989-6023
15545,578989-6023
15546,578989-6023
15547,578989-6023
15548,578989-6023
15549,578989-6023
15550,578989-6023
15551,578989-6023
15552,578989-6023
15553,578989-6023
15554,578989-6023
15555,578989-6023
15556,578989-6023
15557,578989-6023
15558,578989-6023
15559,578989-6023
15560,578989-6023
15561,578989-6023
15562,578989-6023
15563,578989-6023
15564,578989-6023
15565,578989-6023
15566,578989-6023
15567,578989-6023
15568,578989-6023
15569,578989-6023
15570,578989-6023
15571,578989-6023
15572,578989-6023
15573,578989-6023
15574,578989-6023
15575,578989-6023
15576,578989-6023
15577,578989-6023
15578,578989-6023
15579,578989-6023
15580,578989-6023
15581,578989-6023
15582,578989-6023
15583,578989-6023
15584,578989-6023
15585,578989-6023
15586,578989-6023
15587,578989-6023
15588,578989-6023
15589,578989-6023
15590,578989-6023
15591,578989-6023
15592,578989-6023
15593,578989-6023
15594,578989-6023
15595,578989-6023
15596,578989-6023
15597,578989-6023
15598,578989-6023
15599,578989-6023
15600,578989-6023
15601,578989-6023
15602,578989-6023
15603,578989-6023
15604,578989-6023
15605,578989-6023
15606,578989-6023
15607,578989-6023
15608,578989-6023
15609,578989-6023
15610,578989-6023
15611,578989-6023
15612,578989-6023
15613,578989-6023
15614,578989-6023
15615,578989-6023
15616,578989-6023
15617,578989-6023
15618,578989-6023
15619,578989-6023
15620,578989-6023
15621,578989-6023
15622,578989-6023
15623,578989-6023
15624,578989-6023
15625,578989-6023
15626,578989-6023
15627,578989-6023
15628,578989-6023
15629,578989-6023
15630,578989-6023
15631,578989-6023
15632,578989-6023
15633,578989-6023
15634,578989-6023
15635,578989-6023
15636,578989-6023
15637,578989-6023
15638,578989-6023
15639,268449-3063
15640,268449-3063
15641,268449-3063
15642,268449-3063
15643,268449-3063
15644,268449-3063
15645,268449-3063
15646,268449-3063
15647,268449-3063
15648,268449-3063
15649,268449-3063
15650,268449-3063
15651,268449-3063
15652,268449-3063
15653,268449-3063
15654,268449-3063
15655,268449-3063
15656,268449-3063
15657,268449-3063
15658,268449-3063
15659,268449-3063
15660,268449-3063
15661,268449-3063
15662,268449-3063
15663,268449-3063
15664,268449-3063
15665,268449-3063
15666,268449-3063
15667,268449-3063
15668,268449-3063
15669,268449-3063
15670,268449-3063
15671,268449-3063
15672,268449-3063
15673,268449-3063
15674,268449-3063
15675,268449-3063
15676,268449-3063
15677,268449-3063
15678,268449-3063
15679,268449-3063
15680,268449-3063
15681,268449-3063
15682,268449-3063
15683,268449-3063
15684,268449-3063
15685,268449-3063
15686,268449-3063
15687,268449-3063
15688,268449-3063
15689,268449-3063
15690,268449-3063
15691,268449-3063
15692,268449-3063
15693,268449-3063
15694,268449-3063
