ItemID,Bar,License,Item,Price
2610,"The Wigmore",785196-5934,Steak,570.29
2611,"The Wigmore",785196-5934,"Chicken Pot Pie",540.29
2612,"The Wigmore",785196-5934,"Fried Pickles",480.29
2613,"The Wigmore",785196-5934,"Coors Light",320.29
2614,"The Wigmore",785196-5934,"7 Up",700.29
2615,"The Wigmore",785196-5934,"Bud Ice",190.29
2616,"THE YO YO CAFE",347113-2062,"Modelo Especial",220.45
2617,"THE YO YO CAFE",347113-2062,Pancakes,510.45
2618,"THE YO YO CAFE",347113-2062,Quesadillas,80.45
2619,"THE YO YO CAFE",347113-2062,"Iresh Breakfast",530.45
2620,"THE YO YO CAFE",347113-2062,"Michelob Ultra",230.45
2621,"THE YO YO CAFE",347113-2062,"French fries",30.45
2622,"THE YO YO CAFE",347113-2062,"Dos Equis",350.45
2623,"THE YO YO CAFE",347113-2062,"Fish & Chip",440.45
2624,"THE YO YO CAFE",347113-2062,Tsingtao,310.45
2625,"THE YO YO CAFE",347113-2062,"Cheesecake eggrolls",470.45
2626,"THE YO YO CAFE",347113-2062,"Strawberry Cheesecake",480.45
2627,"THE YO YO CAFE",347113-2062,"Diet Pepsi",610.45
2628,"THELO GREEK GRILL",577421-5163,"Mello Yello",640.45
2629,"THELO GREEK GRILL",577421-5163,"Fried Pickles",430.45
2630,"THELO GREEK GRILL",577421-5163,"Onion rings",40.45
2631,"THELO GREEK GRILL",577421-5163,"Extra Yanjing",300.45
2632,"THELO GREEK GRILL",577421-5163,White,690.45
2633,"THELO GREEK GRILL",577421-5163,PEARLRIVER,320.45
2634,"THELO GREEK GRILL",577421-5163,Icehouse,380.45
2635,"THELO GREEK GRILL",577421-5163,"Mountain Dew",590.45
2636,"THELO GREEK GRILL",577421-5163,Steak,520.45
2637,"THELO GREEK GRILL",577421-5163,"Keystone Light",170.45
2638,"THELO GREEK GRILL",577421-5163,"Purple Rain",760.45
2639,"THELO GREEK GRILL",577421-5163,Jameson,730.45
2640,"TOKYO SUSHI",963932-2784,Fanta,630.45
2641,"TOKYO SUSHI",963932-2784,Busch,190.45
2642,"TOKYO SUSHI",963932-2784,"Bud Ice",140.45
2643,"TOKYO SUSHI",963932-2784,"Busch Light",200.45
2644,"TOKYO SUSHI",963932-2784,Milestones,710.45
2645,"TOKYO SUSHI",963932-2784,"Cheese Buger",450.45
2646,"TOKYO SUSHI",963932-2784,"Stella Artois",150.45
2647,"TOKYO SUSHI",963932-2784,Wings,60.45
2648,"TOKYO SUSHI",963932-2784,"Corpse Reviver 212",720.45
2649,"TOKYO SUSHI",963932-2784,"Miller Lite",250.45
2650,"TOKYO SUSHI",963932-2784,"Bulleit 10YR",750.45
2651,"TOKYO SUSHI",963932-2784,Nachos,50.45
2652,"TOMMY JOE'S BAR & GRILL",538974-8509,Bakers,740.45
2653,"TOMMY JOE'S BAR & GRILL",538974-8509,"Yuengling Lager",330.45
2654,"TOMMY JOE'S BAR & GRILL",538974-8509,Prosscco,700.45
2655,"TOMMY JOE'S BAR & GRILL",538974-8509,"Diet Dr Pepper",620.45
2656,"TOMMY JOE'S BAR & GRILL",538974-8509,"Coors Banquet",360.45
2657,"TOMMY JOE'S BAR & GRILL",538974-8509,"7 Up",650.45
2658,"TOMMY JOE'S BAR & GRILL",538974-8509,"Bud Light",280.45
2659,"TOMMY JOE'S BAR & GRILL",538974-8509,"Corona Extra",240.45
2660,"TOMMY JOE'S BAR & GRILL",538974-8509,"Steel Reserve",370.45
2661,"TOMMY JOE'S BAR & GRILL",538974-8509,Rose,680.45
2662,"TOMMY JOE'S BAR & GRILL",538974-8509,"Miller High Life",160.45
2663,"TOMMY JOE'S BAR & GRILL",538974-8509,Omelet,540.45
2664,"TOTAL BAR",532821-8028,Pepsi-Cola,580.45
2665,"TOTAL BAR",532821-8028,"Natural Light",210.45
2666,"TOTAL BAR",532821-8028,"French Toast",500.45
2667,"TOTAL BAR",532821-8028,Heineken,180.45
2668,"TOTAL BAR",532821-8028,"Coca Cola",570.45
2669,"TOTAL BAR",532821-8028,"Pastrami Hash",550.45
2670,"TOTAL BAR",532821-8028,"Coors Light",270.45
2671,"TOTAL BAR",532821-8028,"Artichoke dip",90.45
2672,"TOTAL BAR",532821-8028,"Chicken Buger",460.45
2673,"TOTAL BAR",532821-8028,Guinness,410.45
2674,"TOTAL BAR",532821-8028,"Mozzarella sticks",70.45
2675,"TOTAL BAR",532821-8028,"Corona Light",390.45
2676,"TRATTORIA SORRENTO",692127-6439,"Bud Light",325.2
2677,"TRATTORIA SORRENTO",692127-6439,"Bulleit 10YR",795.2
2678,"TRATTORIA SORRENTO",692127-6439,Sprite,645.2
2679,"TRATTORIA SORRENTO",692127-6439,Budweiser,305.2
2680,"TRATTORIA SORRENTO",692127-6439,Busch,235.2
2681,"TRATTORIA SORRENTO",692127-6439,"Corpse Reviver 212",765.2
2682,"TRATTORIA SORRENTO",692127-6439,"Corona Light",435.2
2683,"TRATTORIA SORRENTO",692127-6439,Pancakes,555.2
2684,"TRATTORIA SORRENTO",692127-6439,"Farro Salad",145.2
2685,"TRATTORIA SORRENTO",692127-6439,Steak,565.2
2686,Tweed&Stout,443862-2740,"Stella Artois",195.2
2687,Tweed&Stout,443862-2740,Bakers,785.2
2688,Tweed&Stout,443862-2740,"Artichoke dip",135.2
2689,Tweed&Stout,443862-2740,Rose,725.2
2690,Tweed&Stout,443862-2740,"Miller Lite",295.2
2691,Tweed&Stout,443862-2740,"Natural Light",255.2
2692,Tweed&Stout,443862-2740,Prosscco,745.2
2693,Tweed&Stout,443862-2740,"French Toast",545.2
2694,Tweed&Stout,443862-2740,"Diet Pepsi",655.2
2695,Tweed&Stout,443862-2740,PEARLRIVER,365.2
2696,Tweed&Stout,443862-2740,"Lamb Chops",605.2
2697,"TWINBROOK BAR",792185-8796,"Corona Extra",285.2
2698,"TWINBROOK BAR",792185-8796,"Miller High Life",205.2
2699,"TWINBROOK BAR",792185-8796,"Bud Ice",185.2
2700,"TWINBROOK BAR",792185-8796,"Blue Moon",385.2
2701,"TWINBROOK BAR",792185-8796,Guinness,455.2
2702,"TWINBROOK BAR",792185-8796,"Coors Light",315.2
2703,"TWINBROOK BAR",792185-8796,Wings,105.2
2704,"TWINBROOK BAR",792185-8796,"7 Up",695.2
2705,"TWINBROOK BAR",792185-8796,Nachos,95.2
2706,"TWINBROOK BAR",792185-8796,"Cheesecake eggrolls",515.2
2707,"TWINBROOK BAR",792185-8796,Snow,335.2
2708,"Ulysses Pub",603310-5963,"Iresh Breakfast",575.2
2709,"Ulysses Pub",603310-5963,"Chicken Pot Pie",535.2
2710,"Ulysses Pub",603310-5963,"Strawberry Cheesecake",525.2
2711,"Ulysses Pub",603310-5963,"Mozzarella sticks",115.2
2712,"Ulysses Pub",603310-5963,"Mil’s Best Ice",445.2
2713,"Ulysses Pub",603310-5963,"Cheese Buger",495.2
2714,"Ulysses Pub",603310-5963,"Pabst Blue Ribbon",175.2
2715,"Ulysses Pub",603310-5963,Jameson,775.2
2716,"Ulysses Pub",603310-5963,"Purple Rain",805.2
2717,"Ulysses Pub",603310-5963,Tsingtao,355.2
2718,"Ulysses Pub",603310-5963,"Yuengling Lager",375.2
2719,"Ulysses Pub",603310-5963,"Fried Pickles",475.2
2720,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Tater Tots",465.2
2721,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Pepsi-Cola,625.2
2722,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"French fries",75.2
2723,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Milestones,755.2
2724,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Michelob Ultra",275.2
2725,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Steel Reserve",415.2
2726,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Natural Ice",165.2
2727,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Busch Light",245.2
2728,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Omelet,585.2
2729,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,White,735.2
2730,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,Heineken,225.2
2731,"UNPLUGGED SPORT BAR & RESTAURANT",703500-7595,"Coors Banquet",405.2
2732,VACE,798423-6294,"Steel Reserve",374.31
2733,VACE,798423-6294,"Dos Equis",354.31
2734,VACE,798423-6294,Monster,664.31
2735,VACE,798423-6294,"Miller Lite",254.31
2736,VACE,798423-6294,Tsingtao,314.31
2737,VACE,798423-6294,"Diet Pepsi",614.31
2738,VACE,798423-6294,"Cheese Buger",454.31
2739,VACE,798423-6294,"Chicken Buger",464.31
2740,VACE,798423-6294,"Modelo Especial",224.31
2741,VACE,798423-6294,Sprite,604.31
2742,Vermuteria,196332-2001,"Corona Extra",244.31
2743,Vermuteria,196332-2001,Icehouse,384.31
2744,Vermuteria,196332-2001,"Mil’s Best Ice",404.31
2745,Vermuteria,196332-2001,"Bud Light",284.31
2746,Vermuteria,196332-2001,Milestones,714.31
2747,Vermuteria,196332-2001,Pancakes,514.31
2748,Vermuteria,196332-2001,"Pabst Blue Ribbon",134.31
2749,Vermuteria,196332-2001,"Pastrami Hash",554.31
2750,Vermuteria,196332-2001,"Coca Cola",574.31
2751,Vermuteria,196332-2001,"Tater Tots",424.31
2752,Vermuteria,196332-2001,"Corona Light",394.31
2753,"WATERSHED CAFE",668344-5222,"Miller High Life",164.31
2754,"WATERSHED CAFE",668344-5222,"Lamb Chops",564.31
2755,"WATERSHED CAFE",668344-5222,Snow,294.31
2756,"WATERSHED CAFE",668344-5222,"Natural Ice",124.31
2757,"WATERSHED CAFE",668344-5222,Fanta,634.31
2758,"WATERSHED CAFE",668344-5222,Busch,194.31
2759,"WATERSHED CAFE",668344-5222,"Chicken Pot Pie",494.31
2760,"WATERSHED CAFE",668344-5222,"Stella Artois",154.31
2761,"WATERSHED CAFE",668344-5222,PEARLRIVER,324.31
2762,"WATERSHED CAFE",668344-5222,"Fish & Chip",444.31
2763,"WATERSHED CAFE",668344-5222,"Yuengling Lager",334.31
2764,"WATERSHED CAFE",668344-5222,"Artichoke dip",94.31
2765,"WHEATON WINERY",426942-2970,"Diet Dr Pepper",624.31
2766,"WHEATON WINERY",426942-2970,"Mello Yello",644.31
2767,"WHEATON WINERY",426942-2970,Wings,64.31
2768,"WHEATON WINERY",426942-2970,White,694.31
2769,"WHEATON WINERY",426942-2970,Bakers,744.31
2770,"WHEATON WINERY",426942-2970,"French fries",34.31
2771,"WHEATON WINERY",426942-2970,"Farro Salad",104.31
2772,"WHEATON WINERY",426942-2970,Quesadillas,84.31
2773,"WHEATON WINERY",426942-2970,Rose,684.31
2774,"WHEATON WINERY",426942-2970,Nachos,54.31
2775,"WHEATON WINERY",426942-2970,"Cheesecake eggrolls",474.31
2776,"WHEATON WINERY",426942-2970,"Iresh Breakfast",534.31
2777,"WHEATON WINERY",426942-2970,"Coors Banquet",364.31
2778,"Winil Wine Bar",348656-7617,"Bud Ice",144.31
2779,"Winil Wine Bar",348656-7617,"Bulleit 10YR",754.31
2780,"Winil Wine Bar",348656-7617,Jameson,734.31
2781,"Winil Wine Bar",348656-7617,"Extra Yanjing",304.31
2782,"Winil Wine Bar",348656-7617,"Blue Moon",344.31
2783,"Winil Wine Bar",348656-7617,"Mozzarella sticks",74.31
2784,"Winil Wine Bar",348656-7617,Heineken,184.31
2785,"Winil Wine Bar",348656-7617,"French Toast",504.31
2786,"Winil Wine Bar",348656-7617,Budweiser,264.31
2787,"Winil Wine Bar",348656-7617,"Keystone Light",174.31
2788,"Winil Wine Bar",348656-7617,"Strawberry Cheesecake",484.31
2789,"Winil Wine Bar",348656-7617,Omelet,544.31
2790,"WOODMONT GRILL",277650-5097,Guinness,413.73
2791,"WOODMONT GRILL",277650-5097,"Dos Equis",353.73
2792,"WOODMONT GRILL",277650-5097,"Cheesecake eggrolls",473.73
2793,"WOODMONT GRILL",277650-5097,"Corpse Reviver 212",723.73
2794,"WOODMONT GRILL",277650-5097,"Busch Light",203.73
2795,"WOODMONT GRILL",277650-5097,"Fried Pickles",433.73
2796,"WOODMONT GRILL",277650-5097,"Tater Tots",423.73
2797,"WOODMONT GRILL",277650-5097,"Corona Light",393.73
2798,"WOODMONT GRILL",277650-5097,Prosscco,703.73
2799,"WOODMONT GRILL",277650-5097,Busch,193.73
2800,"WOODMONT GRILL",277650-5097,"Miller Lite",253.73
2801,"WOODMONT GRILL",277650-5097,"Coca Cola",573.73
2802,"WORLD OF BEER",749156-9476,"Mil’s Best Ice",403.73
2803,"WORLD OF BEER",749156-9476,Pepsi-Cola,583.73
2804,"WORLD OF BEER",749156-9476,"Bulleit 10YR",753.73
2805,"WORLD OF BEER",749156-9476,"7 Up",653.73
2806,"WORLD OF BEER",749156-9476,Wings,63.73
2807,"WORLD OF BEER",749156-9476,Steak,523.73
2808,"WORLD OF BEER",749156-9476,"French Toast",503.73
2809,"WORLD OF BEER",749156-9476,"Yuengling Lager",333.73
2810,"WORLD OF BEER",749156-9476,PEARLRIVER,323.73
2811,"WORLD OF BEER",749156-9476,"Pastrami Hash",553.73
2812,"WORLD OF BEER",749156-9476,"Blue Moon",343.73
2813,"Yan Primus",255119-6765,"Farro Salad",103.73
2814,"Yan Primus",255119-6765,"Mountain Dew",593.73
2815,"Yan Primus",255119-6765,Sprite,603.73
2816,"Yan Primus",255119-6765,"Iresh Breakfast",533.73
2817,"Yan Primus",255119-6765,"Diet Pepsi",613.73
2818,"Yan Primus",255119-6765,"Stella Artois",153.73
2819,"Yan Primus",255119-6765,"Mello Yello",643.73
2820,"Yan Primus",255119-6765,"Chicken Pot Pie",493.73
2821,"Yan Primus",255119-6765,"Natural Light",213.73
2822,"Yan Primus",255119-6765,"Coors Banquet",363.73
2823,"Yan Primus",255119-6765,Omelet,543.73
2824,"Ye Olde Mitre",379956-5316,"Fish & Chip",515.37
2825,"Ye Olde Mitre",379956-5316,"Cheesecake eggrolls",545.37
2826,"Ye Olde Mitre",379956-5316,"French Toast",575.37
2827,"Ye Olde Mitre",379956-5316,"Coors Light",345.37
2828,"Ye Olde Mitre",379956-5316,Bakers,815.37
2829,"Ye Olde Mitre",379956-5316,Steak,595.37
2830,"Ye Olde Mitre",379956-5316,"Coors Banquet",435.37
2831,"Ye Olde Mitre",379956-5316,"Bud Ice",215.37
2832,"Ye Olde Mitre",379956-5316,"7 Up",725.37
2833,"Ye Olde Mitre",379956-5316,"Diet Pepsi",685.37
2834,"Ye Olde Mitre",379956-5316,"Mozzarella sticks",145.37
2835,"Ye Olde Mitre",379956-5316,Wings,135.37
2836,"YEKTA KABOBI",018125-2537,"Iresh Breakfast",605.37
2837,"YEKTA KABOBI",018125-2537,"Strawberry Cheesecake",555.37
2838,"YEKTA KABOBI",018125-2537,"Chicken Buger",535.37
2839,"YEKTA KABOBI",018125-2537,Rose,755.37
2840,"YEKTA KABOBI",018125-2537,Omelet,615.37
2841,"YEKTA KABOBI",018125-2537,Nachos,125.37
2842,"YEKTA KABOBI",018125-2537,"Natural Light",285.37
2843,"YEKTA KABOBI",018125-2537,"Dos Equis",425.37
2844,"YEKTA KABOBI",018125-2537,"Pabst Blue Ribbon",205.37
2845,"YEKTA KABOBI",018125-2537,"Bulleit 10YR",825.37
2846,"YEKTA KABOBI",018125-2537,"Mil’s Best Ice",475.37
