TransactionID,License,BillID,ItemID
35029,204463-2632,9987,1664
35030,204463-2632,9987,1655
35031,204463-2632,9988,1657
35032,204463-2632,9988,1657
35033,204463-2632,9988,1660
35034,204463-2632,9988,1662
35035,204463-2632,9988,1659
35036,204463-2632,9989,1655
35037,204463-2632,9989,1656
35038,204463-2632,9989,1661
35039,204463-2632,9989,1655
35040,204463-2632,9990,1662
35041,204463-2632,9990,1658
35042,204463-2632,9990,1664
35043,204463-2632,9990,1660
35044,204463-2632,9990,1665
35045,204463-2632,9991,1662
35046,204463-2632,9991,1662
35047,204463-2632,9992,1659
35048,204463-2632,9992,1656
35049,204463-2632,9993,1655
35050,204463-2632,9993,1655
35051,204463-2632,9994,1661
35052,204463-2632,9994,1656
35053,204463-2632,9994,1665
35054,204463-2632,9995,1659
35055,204463-2632,9995,1666
35056,204463-2632,9995,1656
35057,204463-2632,9995,1666
35058,204463-2632,9995,1655
35059,204463-2632,9996,1661
35060,204463-2632,9996,1660
35061,204463-2632,9997,1663
35062,204463-2632,9997,1658
35063,204463-2632,9998,1664
35064,204463-2632,9998,1655
35065,204463-2632,9999,1661
35066,204463-2632,9999,1665
35067,204463-2632,9999,1656
35068,204463-2632,10000,1665
35069,204463-2632,10000,1659
35070,204463-2632,10000,1660
35071,204463-2632,10001,1661
35072,204463-2632,10001,1656
35073,204463-2632,10001,1664
35074,204463-2632,10002,1661
35075,204463-2632,10002,1659
35076,204463-2632,10002,1656
35077,204463-2632,10002,1657
35078,204463-2632,10002,1656
35079,204463-2632,10003,1661
35080,204463-2632,10003,1656
35081,204463-2632,10003,1655
35082,204463-2632,10003,1655
35083,204463-2632,10003,1664
35084,204463-2632,10004,1661
35085,204463-2632,10004,1665
35086,204463-2632,10005,1657
35087,204463-2632,10005,1664
35088,204463-2632,10005,1656
35089,204463-2632,10006,1663
35090,204463-2632,10006,1661
35091,204463-2632,10006,1664
35092,204463-2632,10006,1659
35093,204463-2632,10006,1662
35094,204463-2632,10007,1658
35095,204463-2632,10007,1655
35096,204463-2632,10007,1664
35097,204463-2632,10008,1666
35098,204463-2632,10008,1658
35099,204463-2632,10008,1658
35100,204463-2632,10008,1665
35101,204463-2632,10008,1661
35102,204463-2632,10009,1662
35103,204463-2632,10009,1657
35104,204463-2632,10009,1658
35105,204463-2632,10009,1655
35106,204463-2632,10009,1662
35107,204463-2632,10010,1666
35108,204463-2632,10010,1661
35109,204463-2632,10010,1655
35110,204463-2632,10011,1663
35111,204463-2632,10011,1666
35112,204463-2632,10011,1658
35113,204463-2632,10012,1655
35114,204463-2632,10012,1657
35115,204463-2632,10012,1664
35116,204463-2632,10012,1658
35117,204463-2632,10013,1665
35118,204463-2632,10013,1655
35119,204463-2632,10013,1665
35120,204463-2632,10014,1656
35121,204463-2632,10014,1664
35122,204463-2632,10014,1662
35123,204463-2632,10014,1660
35124,204463-2632,10014,1664
35125,204463-2632,10015,1655
35126,204463-2632,10015,1657
35127,204463-2632,10015,1656
35128,204463-2632,10016,1659
35129,204463-2632,10016,1656
35130,204463-2632,10016,1655
35131,204463-2632,10017,1660
35132,204463-2632,10017,1663
35133,204463-2632,10017,1660
35134,204463-2632,10017,1660
35135,204463-2632,10017,1660
35136,204463-2632,10018,1662
35137,204463-2632,10018,1665
35138,204463-2632,10018,1666
35139,204463-2632,10019,1663
35140,204463-2632,10019,1664
35141,204463-2632,10019,1658
35142,204463-2632,10020,1659
35143,204463-2632,10020,1659
35144,204463-2632,10020,1656
35145,204463-2632,10021,1658
35146,204463-2632,10021,1657
35147,204463-2632,10021,1661
35148,204463-2632,10022,1663
35149,204463-2632,10022,1665
35150,204463-2632,10023,1655
35151,204463-2632,10023,1659
35152,204463-2632,10024,1658
35153,204463-2632,10024,1662
35154,204463-2632,10024,1665
35155,204463-2632,10024,1665
35156,204463-2632,10025,1664
35157,204463-2632,10025,1658
35158,204463-2632,10025,1664
35159,204463-2632,10025,1664
35160,204463-2632,10025,1663
35161,204463-2632,10026,1655
35162,204463-2632,10026,1660
35163,204463-2632,10027,1661
35164,204463-2632,10027,1665
35165,204463-2632,10027,1661
35166,204463-2632,10027,1662
35167,204463-2632,10027,1666
35168,204463-2632,10028,1663
35169,204463-2632,10028,1662
35170,204463-2632,10028,1656
35171,204463-2632,10028,1656
35172,204463-2632,10029,1657
35173,204463-2632,10029,1664
35174,204463-2632,10029,1659
35175,204463-2632,10029,1666
35176,204463-2632,10029,1661
35177,204463-2632,10030,1665
35178,204463-2632,10030,1664
35179,204463-2632,10030,1658
35180,204463-2632,10031,1659
35181,204463-2632,10031,1665
35182,204463-2632,10031,1661
35183,204463-2632,10031,1664
35184,204463-2632,10031,1661
35185,204463-2632,10032,1659
35186,204463-2632,10032,1666
35187,204463-2632,10032,1663
35188,204463-2632,10033,1660
35189,204463-2632,10033,1657
35190,204463-2632,10033,1659
35191,204463-2632,10033,1655
35192,204463-2632,10033,1655
35193,204463-2632,10034,1656
35194,204463-2632,10034,1660
35195,204463-2632,10034,1657
35196,204463-2632,10034,1665
35197,204463-2632,10035,1662
35198,204463-2632,10035,1665
35199,204463-2632,10035,1665
35200,204463-2632,10035,1661
35201,204463-2632,10036,1658
35202,204463-2632,10036,1659
35203,204463-2632,10036,1659
35204,204463-2632,10036,1662
35205,204463-2632,10036,1659
35206,204463-2632,10037,1663
35207,204463-2632,10037,1661
35208,204463-2632,10037,1663
35209,204463-2632,10037,1656
35210,204463-2632,10038,1664
35211,204463-2632,10038,1661
35212,204463-2632,10038,1661
35213,204463-2632,10038,1657
35214,204463-2632,10038,1660
35215,204463-2632,10039,1663
35216,204463-2632,10039,1660
35217,204463-2632,10039,1663
35218,204463-2632,10039,1659
35219,204463-2632,10040,1660
35220,204463-2632,10040,1660
35221,204463-2632,10040,1665
35222,204463-2632,10040,1663
35223,204463-2632,10040,1655
35224,204463-2632,10041,1662
35225,204463-2632,10041,1662
35226,204463-2632,10042,1660
35227,204463-2632,10042,1656
35228,204463-2632,10042,1659
35229,204463-2632,10042,1666
35230,604478-1638,10043,37
35231,604478-1638,10043,41
35232,604478-1638,10043,43
35233,604478-1638,10043,41
35234,604478-1638,10043,41
35235,604478-1638,10044,43
35236,604478-1638,10044,40
35237,604478-1638,10044,35
35238,604478-1638,10044,34
35239,604478-1638,10044,39
35240,604478-1638,10045,43
35241,604478-1638,10045,39
35242,604478-1638,10045,43
35243,604478-1638,10046,37
35244,604478-1638,10046,39
35245,604478-1638,10047,39
35246,604478-1638,10047,36
35247,604478-1638,10048,38
35248,604478-1638,10048,40
35249,604478-1638,10048,41
35250,604478-1638,10048,41
35251,604478-1638,10049,42
35252,604478-1638,10049,38
35253,604478-1638,10049,41
35254,604478-1638,10049,38
35255,604478-1638,10050,42
35256,604478-1638,10050,43
35257,604478-1638,10050,42
35258,604478-1638,10050,37
35259,604478-1638,10050,36
35260,604478-1638,10051,37
35261,604478-1638,10051,41
35262,604478-1638,10052,37
35263,604478-1638,10052,34
35264,604478-1638,10052,43
35265,604478-1638,10052,41
35266,604478-1638,10052,42
35267,604478-1638,10053,41
35268,604478-1638,10053,40
35269,604478-1638,10054,42
35270,604478-1638,10054,37
35271,604478-1638,10054,34
35272,604478-1638,10054,38
35273,604478-1638,10055,40
35274,604478-1638,10055,41
35275,604478-1638,10055,41
35276,604478-1638,10056,36
35277,604478-1638,10056,37
35278,604478-1638,10056,34
35279,604478-1638,10056,39
35280,604478-1638,10057,39
35281,604478-1638,10057,41
35282,604478-1638,10057,38
35283,604478-1638,10057,34
35284,604478-1638,10057,42
35285,604478-1638,10058,41
35286,604478-1638,10058,40
35287,604478-1638,10058,42
35288,604478-1638,10058,43
35289,604478-1638,10059,38
35290,604478-1638,10059,35
35291,604478-1638,10059,34
35292,604478-1638,10060,34
35293,604478-1638,10060,37
35294,604478-1638,10060,43
35295,604478-1638,10060,36
35296,604478-1638,10060,42
35297,604478-1638,10061,38
35298,604478-1638,10061,35
35299,604478-1638,10062,40
35300,604478-1638,10062,35
35301,604478-1638,10062,38
35302,604478-1638,10062,40
35303,604478-1638,10062,42
35304,604478-1638,10063,43
35305,604478-1638,10063,34
35306,604478-1638,10064,35
35307,604478-1638,10064,40
35308,604478-1638,10064,36
35309,604478-1638,10064,41
35310,604478-1638,10064,34
35311,604478-1638,10065,37
35312,604478-1638,10065,36
35313,604478-1638,10065,43
35314,604478-1638,10066,40
35315,604478-1638,10066,35
35316,604478-1638,10067,35
35317,604478-1638,10067,40
35318,604478-1638,10067,38
35319,604478-1638,10067,43
35320,604478-1638,10067,36
35321,604478-1638,10068,39
35322,604478-1638,10068,41
35323,604478-1638,10068,37
35324,604478-1638,10068,36
35325,604478-1638,10069,36
35326,604478-1638,10069,37
35327,604478-1638,10069,36
35328,604478-1638,10070,39
35329,604478-1638,10070,35
35330,604478-1638,10070,35
35331,604478-1638,10071,42
35332,604478-1638,10071,34
35333,604478-1638,10071,36
35334,604478-1638,10072,35
35335,604478-1638,10072,39
35336,604478-1638,10073,37
35337,604478-1638,10073,41
35338,604478-1638,10073,39
35339,604478-1638,10073,42
35340,604478-1638,10074,40
35341,604478-1638,10074,34
35342,604478-1638,10074,43
35343,604478-1638,10074,35
35344,604478-1638,10075,35
35345,604478-1638,10075,43
35346,604478-1638,10075,43
35347,604478-1638,10076,34
35348,604478-1638,10076,41
35349,604478-1638,10076,41
35350,604478-1638,10076,34
35351,604478-1638,10077,34
35352,604478-1638,10077,41
35353,604478-1638,10077,39
35354,604478-1638,10077,39
35355,604478-1638,10077,41
35356,604478-1638,10078,37
35357,604478-1638,10078,42
35358,604478-1638,10079,34
35359,604478-1638,10079,35
35360,604478-1638,10080,35
35361,604478-1638,10080,38
35362,604478-1638,10080,40
35363,604478-1638,10080,37
35364,604478-1638,10080,41
35365,604478-1638,10081,38
35366,604478-1638,10081,35
35367,604478-1638,10081,38
35368,604478-1638,10081,42
35369,604478-1638,10081,36
35370,604478-1638,10082,39
35371,604478-1638,10082,41
35372,604478-1638,10082,42
35373,604478-1638,10082,43
35374,604478-1638,10083,43
35375,604478-1638,10083,35
35376,604478-1638,10084,37
35377,604478-1638,10084,42
35378,604478-1638,10084,35
35379,604478-1638,10085,41
35380,604478-1638,10085,40
35381,604478-1638,10085,37
35382,604478-1638,10085,41
35383,604478-1638,10086,34
35384,604478-1638,10086,43
35385,604478-1638,10086,40
35386,604478-1638,10086,38
35387,604478-1638,10086,42
35388,604478-1638,10087,36
35389,604478-1638,10087,41
35390,604478-1638,10087,39
35391,604478-1638,10087,43
35392,604478-1638,10088,42
35393,604478-1638,10088,42
35394,604478-1638,10088,36
35395,604478-1638,10089,34
35396,604478-1638,10089,36
35397,604478-1638,10090,43
35398,604478-1638,10090,38
35399,604478-1638,10090,38
35400,604478-1638,10090,43
35401,604478-1638,10090,39
35402,604478-1638,10091,43
35403,604478-1638,10091,36
35404,604478-1638,10091,36
35405,604478-1638,10091,43
35406,604478-1638,10091,42
35407,604478-1638,10092,37
35408,604478-1638,10092,38
35409,604478-1638,10093,36
35410,604478-1638,10093,40
35411,604478-1638,10094,42
35412,604478-1638,10094,41
35413,604478-1638,10094,41
35414,604478-1638,10094,37
35415,604478-1638,10094,40
35416,604478-1638,10095,41
35417,604478-1638,10095,41
35418,604478-1638,10096,41
35419,604478-1638,10096,35
35420,604478-1638,10096,35
35421,604478-1638,10097,42
35422,604478-1638,10097,34
35423,604478-1638,10097,40
35424,604478-1638,10097,37
35425,604478-1638,10097,37
35426,604478-1638,10098,37
35427,604478-1638,10098,40
35428,604478-1638,10098,36
35429,604478-1638,10098,37
35430,604478-1638,10098,41
35431,604478-1638,10099,35
35432,604478-1638,10099,36
35433,604478-1638,10099,39
35434,604478-1638,10099,42
35435,604478-1638,10099,35
35436,604478-1638,10100,37
35437,604478-1638,10100,40
35438,604478-1638,10100,43
35439,604478-1638,10100,34
35440,604478-1638,10101,41
35441,604478-1638,10101,38
35442,604478-1638,10102,35
35443,604478-1638,10102,34
35444,604478-1638,10102,38
35445,604478-1638,10102,41
35446,604478-1638,10103,35
35447,604478-1638,10103,35
35448,604478-1638,10103,37
35449,604478-1638,10103,43
35450,604478-1638,10103,38
35451,604478-1638,10104,39
35452,604478-1638,10104,42
35453,604478-1638,10104,39
35454,604478-1638,10104,42
35455,604478-1638,10105,39
35456,604478-1638,10105,43
35457,604478-1638,10105,34
35458,604478-1638,10105,35
35459,604478-1638,10105,38
35460,604478-1638,10106,42
35461,604478-1638,10106,34
35462,604478-1638,10106,35
35463,604478-1638,10107,35
35464,604478-1638,10107,41
35465,604478-1638,10107,34
35466,604478-1638,10107,42
35467,604478-1638,10107,41
35468,604478-1638,10108,38
35469,604478-1638,10108,34
35470,604478-1638,10109,37
35471,604478-1638,10109,40
35472,604478-1638,10110,41
35473,604478-1638,10110,42
35474,604478-1638,10111,43
35475,604478-1638,10111,36
35476,604478-1638,10112,43
35477,604478-1638,10112,36
35478,604478-1638,10113,34
35479,604478-1638,10113,41
35480,604478-1638,10114,36
35481,604478-1638,10114,43
35482,604478-1638,10114,37
35483,604478-1638,10114,36
35484,604478-1638,10115,41
35485,604478-1638,10115,38
35486,604478-1638,10115,36
35487,604478-1638,10115,39
35488,604478-1638,10115,38
35489,604478-1638,10116,43
35490,604478-1638,10116,39
35491,604478-1638,10116,43
35492,604478-1638,10116,43
35493,604478-1638,10116,36
35494,604478-1638,10117,43
35495,604478-1638,10117,37
35496,604478-1638,10117,42
35497,604478-1638,10117,34
35498,604478-1638,10117,36
35499,604478-1638,10118,43
35500,604478-1638,10118,41
35501,604478-1638,10118,35
35502,604478-1638,10118,38
35503,604478-1638,10118,43
35504,604478-1638,10119,38
35505,604478-1638,10119,34
35506,604478-1638,10120,43
35507,604478-1638,10120,38
35508,604478-1638,10120,41
35509,604478-1638,10120,41
35510,604478-1638,10120,38
35511,604478-1638,10121,43
35512,604478-1638,10121,40
35513,604478-1638,10121,35
35514,604478-1638,10121,43
35515,604478-1638,10121,37
35516,604478-1638,10122,40
35517,604478-1638,10122,41
35518,604478-1638,10122,39
35519,604478-1638,10123,38
35520,604478-1638,10123,43
35521,604478-1638,10124,37
35522,604478-1638,10124,41
35523,604478-1638,10124,39
35524,604478-1638,10124,43
35525,604478-1638,10124,40
35526,604478-1638,10125,42
35527,604478-1638,10125,43
35528,604478-1638,10125,36
35529,604478-1638,10125,39
35530,604478-1638,10126,37
35531,604478-1638,10126,39
35532,604478-1638,10126,39
35533,604478-1638,10126,37
35534,604478-1638,10127,38
35535,604478-1638,10127,41
35536,604478-1638,10127,35
35537,604478-1638,10127,34
35538,604478-1638,10128,35
35539,604478-1638,10128,43
35540,604478-1638,10128,34
35541,604478-1638,10129,34
35542,604478-1638,10129,34
35543,604478-1638,10129,34
35544,604478-1638,10129,35
35545,604478-1638,10129,36
35546,604478-1638,10130,39
35547,604478-1638,10130,35
35548,604478-1638,10130,42
35549,604478-1638,10130,36
35550,604478-1638,10131,43
35551,604478-1638,10131,35
35552,604478-1638,10132,37
35553,604478-1638,10132,40
35554,604478-1638,10132,41
35555,604478-1638,10132,35
35556,604478-1638,10133,34
35557,604478-1638,10133,40
35558,604478-1638,10133,35
35559,604478-1638,10133,35
35560,604478-1638,10133,35
35561,604478-1638,10134,39
35562,604478-1638,10134,36
35563,604478-1638,10134,39
35564,604478-1638,10134,39
35565,604478-1638,10134,34
35566,604478-1638,10135,38
35567,604478-1638,10135,42
35568,604478-1638,10135,35
35569,604478-1638,10135,34
35570,604478-1638,10136,39
35571,604478-1638,10136,39
35572,604478-1638,10136,35
35573,604478-1638,10136,36
35574,604478-1638,10137,34
35575,604478-1638,10137,38
35576,604478-1638,10137,42
35577,604478-1638,10137,38
35578,604478-1638,10138,43
35579,604478-1638,10138,35
35580,604478-1638,10138,34
35581,604478-1638,10138,34
35582,604478-1638,10138,35
35583,604478-1638,10139,35
35584,604478-1638,10139,41
35585,604478-1638,10139,34
35586,604478-1638,10139,38
35587,604478-1638,10139,43
35588,604478-1638,10140,39
35589,604478-1638,10140,40
35590,604478-1638,10140,34
35591,604478-1638,10140,37
35592,604478-1638,10140,37
35593,604478-1638,10141,38
35594,604478-1638,10141,38
35595,603310-5963,10142,2719
35596,603310-5963,10142,2719
35597,603310-5963,10142,2710
35598,603310-5963,10142,2715
35599,603310-5963,10143,2708
35600,603310-5963,10143,2719
35601,603310-5963,10143,2711
35602,603310-5963,10143,2719
35603,603310-5963,10144,2712
35604,603310-5963,10144,2718
35605,603310-5963,10144,2714
35606,603310-5963,10145,2718
35607,603310-5963,10145,2718
35608,603310-5963,10145,2709
35609,603310-5963,10145,2717
35610,603310-5963,10146,2709
35611,603310-5963,10146,2715
35612,603310-5963,10147,2712
35613,603310-5963,10147,2716
35614,603310-5963,10147,2719
35615,603310-5963,10147,2714
35616,603310-5963,10147,2719
35617,603310-5963,10148,2718
35618,603310-5963,10148,2709
35619,603310-5963,10148,2714
35620,603310-5963,10149,2713
35621,603310-5963,10149,2710
35622,603310-5963,10149,2712
35623,603310-5963,10149,2717
35624,603310-5963,10150,2716
35625,603310-5963,10150,2711
35626,603310-5963,10150,2712
35627,603310-5963,10151,2712
35628,603310-5963,10151,2713
35629,603310-5963,10151,2710
35630,603310-5963,10151,2717
35631,603310-5963,10151,2713
35632,603310-5963,10152,2712
35633,603310-5963,10152,2714
35634,603310-5963,10152,2711
35635,603310-5963,10153,2716
35636,603310-5963,10153,2713
35637,603310-5963,10154,2712
35638,603310-5963,10154,2708
35639,603310-5963,10154,2718
35640,603310-5963,10155,2710
35641,603310-5963,10155,2709
35642,603310-5963,10155,2717
35643,603310-5963,10155,2716
35644,603310-5963,10156,2713
35645,603310-5963,10156,2714
35646,603310-5963,10156,2709
35647,603310-5963,10156,2708
35648,603310-5963,10157,2712
35649,603310-5963,10157,2718
35650,603310-5963,10157,2708
35651,603310-5963,10157,2709
35652,603310-5963,10158,2713
35653,603310-5963,10158,2718
